"annee","departement","profession_sante","effectif","densite","nb_total","nb_hop","nb_prives","nb_ambu","nb_had","nb_msp"
2014,"28","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",308,35,703,27,7,34,2,20
2014,"28","chirurgiens dentistes specialistes d orthopedie dento faciale odf",20,2.3,703,27,7,34,2,20
2014,"28","dermatologues",18,2.1,703,27,7,34,2,20
2014,"28","endocrinologues",8,0.92,703,27,7,34,2,20
2014,"28","ensemble des auxiliaires medicaux",1184,138,703,27,7,34,2,20
2014,"28","ensemble des chirurgiens dentistes",328,38,703,27,7,34,2,20
2014,"28","ensemble des medecins",1034,119,703,27,7,34,2,20
2014,"28","ensemble des medecins generalistes",594,68,703,27,7,34,2,20
2014,"28","ensemble des medecins specialistes hors generalistes",440,51,703,27,7,34,2,20
2014,"28","gynecologues medicaux et obstetriciens",60,16.7,703,27,7,34,2,20
2014,"28","hepato gastro enterologues",20,2.3,703,27,7,34,2,20
2014,"28","infirmiers",515,60,703,27,7,34,2,20
2014,"28","masseurs kinesitherapeutes",392,46,703,27,7,34,2,20
2014,"28","medecins generalistes a expertise particuliere mep",64,7.4,703,27,7,34,2,20
2014,"28","medecins generalistes hors medecins a expertise particuliere mep",530,61,703,27,7,34,2,20
2014,"28","medecins nucleaires",2,0.23,703,27,7,34,2,20
2014,"28","nephrologues",4,0.46,703,27,7,34,2,20
2014,"28","neurologues",8,0.92,703,27,7,34,2,20
2014,"28","ophtalmologues",42,4.8,703,27,7,34,2,20
2014,"28","orthophonistes",125,15,703,27,7,34,2,20
2014,"28","orthoptistes",17,2.1,703,27,7,34,2,20
2014,"28","oto rhino laryngologistes",20,2.3,703,27,7,34,2,20
2014,"28","pediatres",16,9.3,703,27,7,34,2,20
2014,"28","pedicures podologues",135,16,703,27,7,34,2,20
2014,"28","pneumologues",8,0.9,703,27,7,34,2,20
2014,"28","psychiatres",20,2.3,703,27,7,34,2,20
2014,"28","radiologues",54,6.2,703,27,7,34,2,20
2014,"28","radiotherapeutes",6,0.69,703,27,7,34,2,20
2014,"28","rhumatologues",16,1.8,703,27,7,34,2,20
2014,"28","sages femmes",44,24.4,703,27,7,34,2,20
2014,"28","stomatologues",2,0.23,703,27,7,34,2,20
2014,"29","anesthesistes reanimateurs",80,4.4,1437,103,16,90,1,43
2014,"29","autres medecins",18,1,1437,103,16,90,1,43
2014,"29","cardiologues",98,5.4,1437,103,16,90,1,43
2014,"29","chirurgiens",150,8.3,1437,103,16,90,1,43
2014,"29","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1018,56,1437,103,16,90,1,43
2014,"29","chirurgiens dentistes specialistes d orthopedie dento faciale odf",44,2.4,1437,103,16,90,1,43
2014,"29","dermatologues",88,4.8,1437,103,16,90,1,43
2014,"29","endocrinologues",12,0.66,1437,103,16,90,1,43
2014,"29","ensemble des auxiliaires medicaux",6146,340,1437,103,16,90,1,43
2014,"29","ensemble des chirurgiens dentistes",1062,58,1437,103,16,90,1,43
2014,"29","ensemble des medecins",3028,167,1437,103,16,90,1,43
2014,"29","ensemble des medecins generalistes",1762,97,1437,103,16,90,1,43
2014,"29","ensemble des medecins specialistes hors generalistes",1266,70,1437,103,16,90,1,43
2014,"29","gynecologues medicaux et obstetriciens",94,12.1,1437,103,16,90,1,43
2014,"29","hepato gastro enterologues",72,4,1437,103,16,90,1,43
2014,"29","infirmiers",3464,191,1437,103,16,90,1,43
2014,"29","masseurs kinesitherapeutes",1831,102,1437,103,16,90,1,43
2014,"29","medecins generalistes a expertise particuliere mep",196,10.8,1437,103,16,90,1,43
2014,"29","medecins generalistes hors medecins a expertise particuliere mep",1566,86,1437,103,16,90,1,43
2014,"29","medecins nucleaires",8,0.44,1437,103,16,90,1,43
2014,"29","medecins pathologistes",16,0.88,1437,103,16,90,1,43
2014,"29","nephrologues",6,0.33,1437,103,16,90,1,43
2014,"29","neurologues",20,1.1,1437,103,16,90,1,43
2014,"29","ophtalmologues",126,6.9,1437,103,16,90,1,43
2014,"29","orthophonistes",437,24,1437,103,16,90,1,43
2014,"29","orthoptistes",68,3.9,1437,103,16,90,1,43
2014,"29","oto rhino laryngologistes",54,3,1437,103,16,90,1,43
2014,"29","pediatres",58,18.5,1437,103,16,90,1,43
2014,"29","pedicures podologues",346,19,1437,103,16,90,1,43
2014,"29","pneumologues",30,1.7,1437,103,16,90,1,43
2014,"29","psychiatres",128,7.1,1437,103,16,90,1,43
2014,"29","radiologues",130,7.2,1437,103,16,90,1,43
2014,"29","radiotherapeutes",14,0.77,1437,103,16,90,1,43
2014,"29","rhumatologues",50,2.8,1437,103,16,90,1,43
2014,"29","sages femmes",119,33.2,1437,103,16,90,1,43
2014,"29","stomatologues",14,0.77,1437,103,16,90,1,43
2014,"2A","anesthesistes reanimateurs",18,5.9,281,16,3,10,1,6
2014,"2A","autres medecins",6,2,281,16,3,10,1,6
2014,"2A","cardiologues",26,8.5,281,16,3,10,1,6
2014,"2A","chirurgiens",30,9.8,281,16,3,10,1,6
2014,"2A","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",224,73,281,16,3,10,1,6
2014,"2A","chirurgiens dentistes specialistes d orthopedie dento faciale odf",16,5.2,281,16,3,10,1,6
2014,"2A","dermatologues",16,5.2,281,16,3,10,1,6
2014,"2A","endocrinologues",8,2.62,281,16,3,10,1,6
2014,"2A","ensemble des auxiliaires medicaux",1392,458,281,16,3,10,1,6
2014,"2A","ensemble des chirurgiens dentistes",240,79,281,16,3,10,1,6
2014,"2A","ensemble des medecins",576,189,281,16,3,10,1,6
2014,"2A","ensemble des medecins generalistes",294,96,281,16,3,10,1,6
2014,"2A","ensemble des medecins specialistes hors generalistes",282,92,281,16,3,10,1,6
2014,"2A","gynecologues medicaux et obstetriciens",14,10.4,281,16,3,10,1,6
2014,"2A","hepato gastro enterologues",16,5.2,281,16,3,10,1,6
2014,"2A","infirmiers",852,279,281,16,3,10,1,6
2014,"2A","masseurs kinesitherapeutes",394,130,281,16,3,10,1,6
2014,"2A","medecins generalistes a expertise particuliere mep",32,10.5,281,16,3,10,1,6
2014,"2A","medecins generalistes hors medecins a expertise particuliere mep",262,86,281,16,3,10,1,6
2014,"2A","medecins nucleaires",4,1.31,281,16,3,10,1,6
2014,"2A","medecins pathologistes",2,0.65,281,16,3,10,1,6
2014,"2A","nephrologues",4,1.31,281,16,3,10,1,6
2014,"2A","neurologues",4,1.31,281,16,3,10,1,6
2014,"2A","ophtalmologues",30,9.8,281,16,3,10,1,6
2014,"2A","orthophonistes",66,22,281,16,3,10,1,6
2014,"2A","orthoptistes",16,5.2,281,16,3,10,1,6
2014,"2A","oto rhino laryngologistes",14,4.6,281,16,3,10,1,6
2014,"2A","pediatres",12,25.7,281,16,3,10,1,6
2014,"2A","pedicures podologues",64,22,281,16,3,10,1,6
2014,"2A","pneumologues",6,2,281,16,3,10,1,6
2014,"2A","psychiatres",24,7.9,281,16,3,10,1,6
2014,"2A","radiologues",30,9.8,281,16,3,10,1,6
2014,"2A","rhumatologues",12,3.9,281,16,3,10,1,6
2014,"2A","sages femmes",22,33.7,281,16,3,10,1,6
2014,"2A","stomatologues",6,1.96,281,16,3,10,1,6
2014,"2B","anesthesistes reanimateurs",24,6.9,313,17,4,19,2,14
2014,"2B","autres medecins",8,2.3,313,17,4,19,2,14
2014,"2B","cardiologues",40,11.5,313,17,4,19,2,14
2014,"2B","chirurgiens",40,11.5,313,17,4,19,2,14
2014,"2B","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",188,54,313,17,4,19,2,14
2014,"2B","chirurgiens dentistes specialistes d orthopedie dento faciale odf",12,3.4,313,17,4,19,2,14
2014,"2B","dermatologues",8,2.3,313,17,4,19,2,14
2014,"2B","endocrinologues",6,1.72,313,17,4,19,2,14
2014,"2B","ensemble des auxiliaires medicaux",1740,500,313,17,4,19,2,14
2014,"2B","ensemble des chirurgiens dentistes",200,57,313,17,4,19,2,14
2014,"2B","ensemble des medecins",624,179,313,17,4,19,2,14
2014,"2B","ensemble des medecins generalistes",330,95,313,17,4,19,2,14
2014,"2B","ensemble des medecins specialistes hors generalistes",294,84,313,17,4,19,2,14
2014,"2B","gynecologues medicaux et obstetriciens",24,15.8,313,17,4,19,2,14
2014,"2B","hepato gastro enterologues",12,3.4,313,17,4,19,2,14
2014,"2B","infirmiers",1140,327,313,17,4,19,2,14
2014,"2B","masseurs kinesitherapeutes",455,131,313,17,4,19,2,14
2014,"2B","medecins generalistes a expertise particuliere mep",42,12,313,17,4,19,2,14
2014,"2B","medecins generalistes hors medecins a expertise particuliere mep",288,82,313,17,4,19,2,14
2014,"2B","medecins pathologistes",2,0.57,313,17,4,19,2,14
2014,"2B","neurologues",6,1.72,313,17,4,19,2,14
2014,"2B","ophtalmologues",22,6.3,313,17,4,19,2,14
2014,"2B","orthophonistes",67,20,313,17,4,19,2,14
2014,"2B","orthoptistes",12,3.4,313,17,4,19,2,14
2014,"2B","oto rhino laryngologistes",12,3.4,313,17,4,19,2,14
2014,"2B","pediatres",16,29.4,313,17,4,19,2,14
2014,"2B","pedicures podologues",66,19,313,17,4,19,2,14
2014,"2B","pneumologues",8,2.3,313,17,4,19,2,14
2014,"2B","psychiatres",30,8.6,313,17,4,19,2,14
2014,"2B","radiologues",24,6.9,313,17,4,19,2,14
2014,"2B","radiotherapeutes",2,0.57,313,17,4,19,2,14
2014,"2B","rhumatologues",4,1.1,313,17,4,19,2,14
2014,"2B","sages femmes",10,13.4,313,17,4,19,2,14
2014,"2B","stomatologues",6,1.72,313,17,4,19,2,14
2014,"30","anesthesistes reanimateurs",82,5.6,1124,52,12,90,3,51
2014,"30","autres medecins",24,1.6,1124,52,12,90,3,51
2014,"30","cardiologues",100,6.8,1124,52,12,90,3,51
2014,"30","chirurgiens",156,10.6,1124,52,12,90,3,51
2014,"30","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",834,56,1124,52,12,90,3,51
2014,"30","chirurgiens dentistes specialistes d orthopedie dento faciale odf",60,4.1,1124,52,12,90,3,51
2014,"30","dermatologues",70,4.7,1124,52,12,90,3,51
2014,"30","endocrinologues",20,1.35,1124,52,12,90,3,51
2014,"30","ensemble des auxiliaires medicaux",5912,402,1124,52,12,90,3,51
2014,"30","ensemble des chirurgiens dentistes",894,61,1124,52,12,90,3,51
2014,"30","ensemble des medecins",2638,179,1124,52,12,90,3,51
2014,"30","ensemble des medecins generalistes",1474,100,1124,52,12,90,3,51
2014,"30","ensemble des medecins specialistes hors generalistes",1164,79,1124,52,12,90,3,51
2014,"30","gynecologues medicaux et obstetriciens",80,12.6,1124,52,12,90,3,51
2014,"30","hepato gastro enterologues",54,3.7,1124,52,12,90,3,51
2014,"30","infirmiers",3602,244,1124,52,12,90,3,51
2014,"30","masseurs kinesitherapeutes",1551,106,1124,52,12,90,3,51
2014,"30","medecins generalistes a expertise particuliere mep",198,13.4,1124,52,12,90,3,51
2014,"30","medecins generalistes hors medecins a expertise particuliere mep",1276,86,1124,52,12,90,3,51
2014,"30","medecins nucleaires",10,0.68,1124,52,12,90,3,51
2014,"30","medecins pathologistes",20,1.35,1124,52,12,90,3,51
2014,"30","nephrologues",6,0.41,1124,52,12,90,3,51
2014,"30","neurologues",10,0.68,1124,52,12,90,3,51
2014,"30","ophtalmologues",94,6.4,1124,52,12,90,3,51
2014,"30","orthophonistes",484,33,1124,52,12,90,3,51
2014,"30","orthoptistes",75,5.6,1124,52,12,90,3,51
2014,"30","oto rhino laryngologistes",40,2.7,1124,52,12,90,3,51
2014,"30","pediatres",56,21.3,1124,52,12,90,3,51
2014,"30","pedicures podologues",200,14,1124,52,12,90,3,51
2014,"30","pneumologues",30,2,1124,52,12,90,3,51
2014,"30","psychiatres",106,7.2,1124,52,12,90,3,51
2014,"30","radiologues",138,9.3,1124,52,12,90,3,51
2014,"30","radiotherapeutes",10,0.68,1124,52,12,90,3,51
2014,"30","rhumatologues",44,3,1124,52,12,90,3,51
2014,"30","sages femmes",164,54.3,1124,52,12,90,3,51
2014,"30","stomatologues",14,0.95,1124,52,12,90,3,51
2014,"31","anesthesistes reanimateurs",284,10.6,1923,70,20,119,3,59
2014,"31","autres medecins",64,2.4,1923,70,20,119,3,59
2014,"31","cardiologues",224,8.4,1923,70,20,119,3,59
2014,"31","chirurgiens",410,15.4,1923,70,20,119,3,59
2014,"31","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",2054,77,1923,70,20,119,3,59
2014,"31","chirurgiens dentistes specialistes d orthopedie dento faciale odf",132,4.9,1923,70,20,119,3,59
2014,"31","dermatologues",210,7.9,1923,70,20,119,3,59
2014,"31","endocrinologues",72,2.7,1923,70,20,119,3,59
2014,"31","ensemble des auxiliaires medicaux",9005,340,1923,70,20,119,3,59
2014,"31","ensemble des chirurgiens dentistes",2186,82,1923,70,20,119,3,59
2014,"31","ensemble des medecins",6236,234,1923,70,20,119,3,59
2014,"31","ensemble des medecins generalistes",2922,109,1923,70,20,119,3,59
2014,"31","ensemble des medecins specialistes hors generalistes",3314,124,1923,70,20,119,3,59
2014,"31","gynecologues medicaux et obstetriciens",294,25.9,1923,70,20,119,3,59
2014,"31","hepato gastro enterologues",116,4.3,1923,70,20,119,3,59
2014,"31","infirmiers",3780,142,1923,70,20,119,3,59
2014,"31","masseurs kinesitherapeutes",3401,130,1923,70,20,119,3,59
2014,"31","medecins generalistes a expertise particuliere mep",350,13.1,1923,70,20,119,3,59
2014,"31","medecins generalistes hors medecins a expertise particuliere mep",2572,96,1923,70,20,119,3,59
2014,"31","medecins nucleaires",22,0.82,1923,70,20,119,3,59
2014,"31","medecins pathologistes",56,2.1,1923,70,20,119,3,59
2014,"31","nephrologues",24,0.9,1923,70,20,119,3,59
2014,"31","neurologues",48,1.8,1923,70,20,119,3,59
2014,"31","ophtalmologues",230,8.6,1923,70,20,119,3,59
2014,"31","orthophonistes",1064,40,1923,70,20,119,3,59
2014,"31","orthoptistes",214,8.1,1923,70,20,119,3,59
2014,"31","oto rhino laryngologistes",116,4.3,1923,70,20,119,3,59
2014,"31","pediatres",188,39.7,1923,70,20,119,3,59
2014,"31","pedicures podologues",546,21,1923,70,20,119,3,59
2014,"31","pneumologues",74,2.8,1923,70,20,119,3,59
2014,"31","psychiatres",444,16.6,1923,70,20,119,3,59
2014,"31","radiologues",266,10,1923,70,20,119,3,59
2014,"31","radiotherapeutes",10,0.37,1923,70,20,119,3,59
2014,"31","rhumatologues",108,4,1923,70,20,119,3,59
2014,"31","sages femmes",256,39,1923,70,20,119,3,59
2014,"31","stomatologues",54,2.02,1923,70,20,119,3,59
2014,"32","anesthesistes reanimateurs",6,1.6,387,20,5,13,1,6
2014,"32","autres medecins",4,1,387,20,5,13,1,6
2014,"32","cardiologues",12,3.1,387,20,5,13,1,6
2014,"32","chirurgiens",12,3.1,387,20,5,13,1,6
2014,"32","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",214,56,387,20,5,13,1,6
2014,"32","chirurgiens dentistes specialistes d orthopedie dento faciale odf",14,3.7,387,20,5,13,1,6
2014,"32","dermatologues",10,2.6,387,20,5,13,1,6
2014,"32","endocrinologues",4,1.05,387,20,5,13,1,6
2014,"32","ensemble des auxiliaires medicaux",1142,300,387,20,5,13,1,6
2014,"32","ensemble des chirurgiens dentistes",228,60,387,20,5,13,1,6
2014,"32","ensemble des medecins",544,142,387,20,5,13,1,6
2014,"32","ensemble des medecins generalistes",388,102,387,20,5,13,1,6
2014,"32","ensemble des medecins specialistes hors generalistes",156,41,387,20,5,13,1,6
2014,"32","gynecologues medicaux et obstetriciens",16,9.6,387,20,5,13,1,6
2014,"32","hepato gastro enterologues",4,1,387,20,5,13,1,6
2014,"32","infirmiers",682,179,387,20,5,13,1,6
2014,"32","masseurs kinesitherapeutes",322,85,387,20,5,13,1,6
2014,"32","medecins generalistes a expertise particuliere mep",60,15.7,387,20,5,13,1,6
2014,"32","medecins generalistes hors medecins a expertise particuliere mep",328,86,387,20,5,13,1,6
2014,"32","medecins pathologistes",6,1.57,387,20,5,13,1,6
2014,"32","neurologues",4,1.05,387,20,5,13,1,6
2014,"32","ophtalmologues",18,4.7,387,20,5,13,1,6
2014,"32","orthophonistes",68,18,387,20,5,13,1,6
2014,"32","orthoptistes",10,2.6,387,20,5,13,1,6
2014,"32","oto rhino laryngologistes",6,1.6,387,20,5,13,1,6
2014,"32","pediatres",8,13.4,387,20,5,13,1,6
2014,"32","pedicures podologues",60,16,387,20,5,13,1,6
2014,"32","pneumologues",2,0.5,387,20,5,13,1,6
2014,"32","psychiatres",14,3.7,387,20,5,13,1,6
2014,"32","radiologues",20,5.2,387,20,5,13,1,6
2014,"32","rhumatologues",8,2.1,387,20,5,13,1,6
2014,"32","sages femmes",18,26.1,387,20,5,13,1,6
2014,"32","stomatologues",2,0.52,387,20,5,13,1,6
2014,"33","anesthesistes reanimateurs",254,8.2,2155,73,26,94,1,37
2014,"33","autres medecins",84,2.7,2155,73,26,94,1,37
2014,"33","cardiologues",278,9,2155,73,26,94,1,37
2014,"33","chirurgiens",416,13.4,2155,73,26,94,1,37
2014,"33","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",2026,65,2155,73,26,94,1,37
2014,"33","chirurgiens dentistes specialistes d orthopedie dento faciale odf",162,5.2,2155,73,26,94,1,37
2014,"33","dermatologues",214,6.9,2155,73,26,94,1,37
2014,"33","endocrinologues",48,1.55,2155,73,26,94,1,37
2014,"33","ensemble des auxiliaires medicaux",10675,347,2155,73,26,94,1,37
2014,"33","ensemble des chirurgiens dentistes",2188,71,2155,73,26,94,1,37
2014,"33","ensemble des medecins",7084,229,2155,73,26,94,1,37
2014,"33","ensemble des medecins generalistes",3466,112,2155,73,26,94,1,37
2014,"33","ensemble des medecins specialistes hors generalistes",3618,117,2155,73,26,94,1,37
2014,"33","gynecologues medicaux et obstetriciens",362,26.9,2155,73,26,94,1,37
2014,"33","hepato gastro enterologues",110,3.6,2155,73,26,94,1,37
2014,"33","infirmiers",5346,173,2155,73,26,94,1,37
2014,"33","masseurs kinesitherapeutes",3446,113,2155,73,26,94,1,37
2014,"33","medecins generalistes a expertise particuliere mep",456,14.7,2155,73,26,94,1,37
2014,"33","medecins generalistes hors medecins a expertise particuliere mep",3010,97,2155,73,26,94,1,37
2014,"33","medecins nucleaires",12,0.39,2155,73,26,94,1,37
2014,"33","medecins pathologistes",50,1.61,2155,73,26,94,1,37
2014,"33","nephrologues",36,1.16,2155,73,26,94,1,37
2014,"33","neurologues",42,1.36,2155,73,26,94,1,37
2014,"33","ophtalmologues",282,9.1,2155,73,26,94,1,37
2014,"33","orthophonistes",1070,35,2155,73,26,94,1,37
2014,"33","orthoptistes",172,5.6,2155,73,26,94,1,37
2014,"33","oto rhino laryngologistes",136,4.4,2155,73,26,94,1,37
2014,"33","pediatres",138,25.6,2155,73,26,94,1,37
2014,"33","pedicures podologues",641,21,2155,73,26,94,1,37
2014,"33","pneumologues",56,1.8,2155,73,26,94,1,37
2014,"33","psychiatres",608,19.6,2155,73,26,94,1,37
2014,"33","radiologues",370,11.9,2155,73,26,94,1,37
2014,"33","radiotherapeutes",18,0.58,2155,73,26,94,1,37
2014,"33","rhumatologues",68,2.2,2155,73,26,94,1,37
2014,"33","sages femmes",252,34.9,2155,73,26,94,1,37
2014,"33","stomatologues",36,1.16,2155,73,26,94,1,37
2014,"34","anesthesistes reanimateurs",194,8.7,1799,94,24,96,3,50
2014,"34","autres medecins",86,3.8,1799,94,24,96,3,50
2014,"34","cardiologues",188,8.4,1799,94,24,96,3,50
2014,"34","chirurgiens",308,13.7,1799,94,24,96,3,50
2014,"34","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1557,70,1799,94,24,96,3,50
2014,"34","chirurgiens dentistes specialistes d orthopedie dento faciale odf",134,6,1799,94,24,96,3,50
2014,"34","dermatologues",146,6.5,1799,94,24,96,3,50
2014,"34","endocrinologues",60,2.68,1799,94,24,96,3,50
2014,"34","ensemble des auxiliaires medicaux",10509,473,1799,94,24,96,3,50
2014,"34","ensemble des chirurgiens dentistes",1691,76,1799,94,24,96,3,50
2014,"34","ensemble des medecins",5344,239,1799,94,24,96,3,50
2014,"34","ensemble des medecins generalistes",2642,118,1799,94,24,96,3,50
2014,"34","ensemble des medecins specialistes hors generalistes",2702,121,1799,94,24,96,3,50
2014,"34","gynecologues medicaux et obstetriciens",212,21.5,1799,94,24,96,3,50
2014,"34","hepato gastro enterologues",108,4.8,1799,94,24,96,3,50
2014,"34","infirmiers",5241,234,1799,94,24,96,3,50
2014,"34","masseurs kinesitherapeutes",3633,165,1799,94,24,96,3,50
2014,"34","medecins generalistes a expertise particuliere mep",284,12.7,1799,94,24,96,3,50
2014,"34","medecins generalistes hors medecins a expertise particuliere mep",2358,105,1799,94,24,96,3,50
2014,"34","medecins nucleaires",14,0.62,1799,94,24,96,3,50
2014,"34","medecins pathologistes",28,1.25,1799,94,24,96,3,50
2014,"34","nephrologues",26,1.16,1799,94,24,96,3,50
2014,"34","neurologues",40,1.79,1799,94,24,96,3,50
2014,"34","ophtalmologues",218,9.7,1799,94,24,96,3,50
2014,"34","orthophonistes",1118,51,1799,94,24,96,3,50
2014,"34","orthoptistes",122,5.5,1799,94,24,96,3,50
2014,"34","oto rhino laryngologistes",116,5.2,1799,94,24,96,3,50
2014,"34","pediatres",118,31,1799,94,24,96,3,50
2014,"34","pedicures podologues",395,18,1799,94,24,96,3,50
2014,"34","pneumologues",84,3.7,1799,94,24,96,3,50
2014,"34","psychiatres",334,14.9,1799,94,24,96,3,50
2014,"34","radiologues",248,11.1,1799,94,24,96,3,50
2014,"34","radiotherapeutes",18,0.8,1799,94,24,96,3,50
2014,"34","rhumatologues",108,4.8,1799,94,24,96,3,50
2014,"34","sages femmes",250,49.4,1799,94,24,96,3,50
2014,"34","stomatologues",48,2.14,1799,94,24,96,3,50
2014,"35","anesthesistes reanimateurs",102,4.9,1564,92,18,104,2,68
2014,"35","autres medecins",28,1.3,1564,92,18,104,2,68
2014,"35","cardiologues",122,5.8,1564,92,18,104,2,68
2014,"35","chirurgiens",206,9.9,1564,92,18,104,2,68
2014,"35","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1103,53,1564,92,18,104,2,68
2014,"35","chirurgiens dentistes specialistes d orthopedie dento faciale odf",84,4,1564,92,18,104,2,68
2014,"35","dermatologues",102,4.9,1564,92,18,104,2,68
2014,"35","endocrinologues",18,0.86,1564,92,18,104,2,68
2014,"35","ensemble des auxiliaires medicaux",4854,236,1564,92,18,104,2,68
2014,"35","ensemble des chirurgiens dentistes",1187,57,1564,92,18,104,2,68
2014,"35","ensemble des medecins",3452,166,1564,92,18,104,2,68
2014,"35","ensemble des medecins generalistes",1896,91,1564,92,18,104,2,68
2014,"35","ensemble des medecins specialistes hors generalistes",1556,75,1564,92,18,104,2,68
2014,"35","gynecologues medicaux et obstetriciens",136,15.7,1564,92,18,104,2,68
2014,"35","hepato gastro enterologues",50,2.4,1564,92,18,104,2,68
2014,"35","infirmiers",1840,88,1564,92,18,104,2,68
2014,"35","masseurs kinesitherapeutes",1910,94,1564,92,18,104,2,68
2014,"35","medecins generalistes a expertise particuliere mep",248,11.9,1564,92,18,104,2,68
2014,"35","medecins generalistes hors medecins a expertise particuliere mep",1648,79,1564,92,18,104,2,68
2014,"35","medecins nucleaires",8,0.38,1564,92,18,104,2,68
2014,"35","medecins pathologistes",32,1.53,1564,92,18,104,2,68
2014,"35","neurologues",20,0.96,1564,92,18,104,2,68
2014,"35","ophtalmologues",130,6.2,1564,92,18,104,2,68
2014,"35","orthophonistes",633,31,1564,92,18,104,2,68
2014,"35","orthoptistes",105,5.2,1564,92,18,104,2,68
2014,"35","oto rhino laryngologistes",54,2.6,1564,92,18,104,2,68
2014,"35","pediatres",84,20.8,1564,92,18,104,2,68
2014,"35","pedicures podologues",366,18,1564,92,18,104,2,68
2014,"35","pneumologues",34,1.6,1564,92,18,104,2,68
2014,"35","psychiatres",182,8.7,1564,92,18,104,2,68
2014,"35","radiologues",166,8,1564,92,18,104,2,68
2014,"35","radiotherapeutes",10,0.48,1564,92,18,104,2,68
2014,"35","rhumatologues",58,2.8,1564,92,18,104,2,68
2014,"35","sages femmes",163,34.7,1564,92,18,104,2,68
2014,"35","stomatologues",14,0.67,1564,92,18,104,2,68
2014,"36","anesthesistes reanimateurs",12,2.7,464,21,5,31,0,20
2014,"36","autres medecins",6,1.3,464,21,5,31,0,20
2014,"36","cardiologues",12,2.7,464,21,5,31,0,20
2014,"36","chirurgiens",16,3.6,464,21,5,31,0,20
2014,"36","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",150,33,464,21,5,31,0,20
2014,"36","chirurgiens dentistes specialistes d orthopedie dento faciale odf",4,0.9,464,21,5,31,0,20
2014,"36","dermatologues",10,2.2,464,21,5,31,0,20
2014,"36","endocrinologues",8,1.78,464,21,5,31,0,20
2014,"36","ensemble des auxiliaires medicaux",867,195,464,21,5,31,0,20
2014,"36","ensemble des chirurgiens dentistes",154,34,464,21,5,31,0,20
2014,"36","ensemble des medecins",542,121,464,21,5,31,0,20
2014,"36","ensemble des medecins generalistes",344,77,464,21,5,31,0,20
2014,"36","ensemble des medecins specialistes hors generalistes",198,44,464,21,5,31,0,20
2014,"36","gynecologues medicaux et obstetriciens",18,9.1,464,21,5,31,0,20
2014,"36","hepato gastro enterologues",14,3.1,464,21,5,31,0,20
2014,"36","infirmiers",528,118,464,21,5,31,0,20
2014,"36","masseurs kinesitherapeutes",221,50,464,21,5,31,0,20
2014,"36","medecins generalistes a expertise particuliere mep",6,1.3,464,21,5,31,0,20
2014,"36","medecins generalistes hors medecins a expertise particuliere mep",338,75,464,21,5,31,0,20
2014,"36","medecins nucleaires",2,0.45,464,21,5,31,0,20
2014,"36","nephrologues",6,1.34,464,21,5,31,0,20
2014,"36","neurologues",4,0.89,464,21,5,31,0,20
2014,"36","ophtalmologues",16,3.6,464,21,5,31,0,20
2014,"36","orthophonistes",51,12,464,21,5,31,0,20
2014,"36","orthoptistes",6,1.3,464,21,5,31,0,20
2014,"36","oto rhino laryngologistes",12,2.7,464,21,5,31,0,20
2014,"36","pediatres",4,5.7,464,21,5,31,0,20
2014,"36","pedicures podologues",61,15,464,21,5,31,0,20
2014,"36","pneumologues",4,0.9,464,21,5,31,0,20
2014,"36","psychiatres",24,5.4,464,21,5,31,0,20
2014,"36","radiologues",18,4,464,21,5,31,0,20
2014,"36","rhumatologues",8,1.8,464,21,5,31,0,20
2014,"36","sages femmes",10,12.2,464,21,5,31,0,20
2014,"36","stomatologues",4,0.89,464,21,5,31,0,20
2014,"37","anesthesistes reanimateurs",60,5,950,38,7,59,2,33
2014,"37","autres medecins",22,1.8,950,38,7,59,2,33
2014,"37","cardiologues",92,7.6,950,38,7,59,2,33
2014,"37","chirurgiens",138,11.4,950,38,7,59,2,33
2014,"37","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",546,45,950,38,7,59,2,33
2014,"37","chirurgiens dentistes specialistes d orthopedie dento faciale odf",18,1.5,950,38,7,59,2,33
2014,"37","dermatologues",76,6.3,950,38,7,59,2,33
2014,"37","endocrinologues",16,1.32,950,38,7,59,2,33
2014,"37","ensemble des auxiliaires medicaux",2582,216,950,38,7,59,2,33
2014,"37","ensemble des chirurgiens dentistes",564,47,950,38,7,59,2,33
2014,"37","ensemble des medecins",2322,192,950,38,7,59,2,33
2014,"37","ensemble des medecins generalistes",1198,99,950,38,7,59,2,33
2014,"37","ensemble des medecins specialistes hors generalistes",1124,93,950,38,7,59,2,33
2014,"37","gynecologues medicaux et obstetriciens",90,17.2,950,38,7,59,2,33
2014,"37","hepato gastro enterologues",40,3.3,950,38,7,59,2,33
